"","id","participant","IP","V4","field","meta","time"
"594","292","PPQ292F","188.54.38.151","meta","lang","none","Fri Oct 15 16:44:27 2010"
"595","292","PPQ292F","188.54.38.151","meta","sugg","","Fri Oct 15 16:44:27 2010"
"596","302","PTK302U","71.59.220.222","meta","place","USA","Fri Oct 15 19:23:01 2010"
"597","302","PTK302U","71.59.220.222","meta","soundlike","West Coast","Fri Oct 15 19:23:01 2010"
"598","302","PTK302U","71.59.220.222","meta","year","","Fri Oct 15 19:23:01 2010"
"599","302","PTK302U","71.59.220.222","meta","sex","male","Fri Oct 15 19:23:01 2010"
"600","302","PTK302U","71.59.220.222","meta","lang","none","Fri Oct 15 19:23:01 2010"
"601","302","PTK302U","71.59.220.222","meta","sugg","","Fri Oct 15 19:23:01 2010"
"602","303","PNE303D","71.67.116.0","meta","place","USA","Fri Oct 15 19:44:23 2010"
"603","303","PNE303D","71.67.116.0","meta","soundlike","Northern states like Michigan","Fri Oct 15 19:44:23 2010"
"604","303","PNE303D","71.67.116.0","meta","year","1985","Fri Oct 15 19:44:23 2010"
"605","303","PNE303D","71.67.116.0","meta","sex","male","Fri Oct 15 19:44:23 2010"
"606","303","PNE303D","71.67.116.0","meta","lang","Mandarin Chinese, Spanish","Fri Oct 15 19:44:23 2010"
"607","303","PNE303D","71.67.116.0","meta","sugg","Very interesting.  I'd like to participate in another, maybe more complicated study similar to this.","Fri Oct 15 19:44:23 2010"
"608","304","PZF304T","74.78.170.55","meta","place","USA","Fri Oct 15 20:46:38 2010"
"609","304","PZF304T","74.78.170.55","meta","soundlike","Pittsburg, pennsylvania","Fri Oct 15 20:46:38 2010"
"610","304","PZF304T","74.78.170.55","meta","year","1991","Fri Oct 15 20:46:38 2010"
"611","304","PZF304T","74.78.170.55","meta","sex","female","Fri Oct 15 20:46:38 2010"
"612","304","PZF304T","74.78.170.55","meta","lang","english","Fri Oct 15 20:46:38 2010"
"613","304","PZF304T","74.78.170.55","meta","sugg","","Fri Oct 15 20:46:38 2010"
"614","305","PVL305S","66.157.92.213","meta","place","none","Fri Oct 15 22:28:39 2010"
"615","305","PVL305S","66.157.92.213","meta","soundlike","","Fri Oct 15 22:28:39 2010"
"616","305","PVL305S","66.157.92.213","meta","year","none","Fri Oct 15 22:28:39 2010"
"617","305","PVL305S","66.157.92.213","meta","sex","none","Fri Oct 15 22:28:39 2010"
"618","305","PVL305S","66.157.92.213","meta","lang","","Fri Oct 15 22:28:39 2010"
"619","305","PVL305S","66.157.92.213","meta","sugg"," alittle spainish","Fri Oct 15 22:28:39 2010"
"620","309","PJN309Z","150.135.210.24","meta","place","USA","Fri Oct 15 22:07:35 2010"
"621","309","PJN309Z","150.135.210.24","meta","soundlike","Arizona","Fri Oct 15 22:07:35 2010"
"622","309","PJN309Z","150.135.210.24","meta","year","1991","Fri Oct 15 22:07:35 2010"
"623","309","PJN309Z","150.135.210.24","meta","sex","female","Fri Oct 15 22:07:35 2010"
"624","309","PJN309Z","150.135.210.24","meta","lang","","Fri Oct 15 22:07:35 2010"
"625","309","PJN309Z","150.135.210.24","meta","sugg","","Fri Oct 15 22:07:35 2010"
"626","311","PGZ311R","99.103.30.35","meta","place","USA","Fri Oct 15 22:55:32 2010"
"627","311","PGZ311R","99.103.30.35","meta","soundlike","Upper midwest","Fri Oct 15 22:55:32 2010"
"628","311","PGZ311R","99.103.30.35","meta","year","","Fri Oct 15 22:55:32 2010"
"629","311","PGZ311R","99.103.30.35","meta","sex","female","Fri Oct 15 22:55:32 2010"
"630","311","PGZ311R","99.103.30.35","meta","lang","Spanish","Fri Oct 15 22:55:32 2010"
"631","311","PGZ311R","99.103.30.35","meta","sugg","","Fri Oct 15 22:55:32 2010"
"632","314","PVF314R","98.157.68.187","meta","place","USA","Fri Oct 15 23:20:47 2010"
"633","314","PVF314R","98.157.68.187","meta","soundlike","West Virginia","Fri Oct 15 23:20:47 2010"
"634","314","PVF314R","98.157.68.187","meta","year","1958","Fri Oct 15 23:20:47 2010"
"635","314","PVF314R","98.157.68.187","meta","sex","male","Fri Oct 15 23:20:47 2010"
"636","314","PVF314R","98.157.68.187","meta","lang","None","Fri Oct 15 23:20:47 2010"
"637","314","PVF314R","98.157.68.187","meta","sugg","","Fri Oct 15 23:20:47 2010"
"638","316","PGI316Y","69.137.8.42","meta","place","USA","Sat Oct 16 00:32:00 2010"
"639","316","PGI316Y","69.137.8.42","meta","soundlike","Detroit (Midwest)","Sat Oct 16 00:32:00 2010"
"640","316","PGI316Y","69.137.8.42","meta","year","1987","Sat Oct 16 00:32:00 2010"
"641","316","PGI316Y","69.137.8.42","meta","sex","female","Sat Oct 16 00:32:00 2010"
"642","316","PGI316Y","69.137.8.42","meta","lang","Spanish","Sat Oct 16 00:32:00 2010"
"643","316","PGI316Y","69.137.8.42","meta","sugg","","Sat Oct 16 00:32:00 2010"
"644","320","PMJ320I","76.166.107.95","meta","place","USA","Sat Oct 16 06:36:13 2010"
"645","320","PMJ320I","76.166.107.95","meta","soundlike","California","Sat Oct 16 06:36:13 2010"
"646","320","PMJ320I","76.166.107.95","meta","year","1988","Sat Oct 16 06:36:13 2010"
"647","320","PMJ320I","76.166.107.95","meta","sex","male","Sat Oct 16 06:36:13 2010"
"648","320","PMJ320I","76.166.107.95","meta","lang","None","Sat Oct 16 06:36:13 2010"
"649","320","PMJ320I","76.166.107.95","meta","sugg","","Sat Oct 16 06:36:13 2010"
"650","321","PGX321L","69.182.164.13","meta","place","USA","Sat Oct 16 09:04:46 2010"
"651","321","PGX321L","69.182.164.13","meta","soundlike","New England","Sat Oct 16 09:04:46 2010"
"652","321","PGX321L","69.182.164.13","meta","year","","Sat Oct 16 09:04:46 2010"
"653","321","PGX321L","69.182.164.13","meta","sex","none","Sat Oct 16 09:04:46 2010"
"654","321","PGX321L","69.182.164.13","meta","lang","Khmer","Sat Oct 16 09:04:46 2010"
"655","321","PGX321L","69.182.164.13","meta","sugg","","Sat Oct 16 09:04:46 2010"
"656","322","PTP322W","67.240.156.81","meta","place","none","Sat Oct 16 09:11:31 2010"
"657","322","PTP322W","67.240.156.81","meta","soundlike","","Sat Oct 16 09:11:31 2010"
"658","322","PTP322W","67.240.156.81","meta","year","none","Sat Oct 16 09:11:31 2010"
"659","322","PTP322W","67.240.156.81","meta","sex","none","Sat Oct 16 09:11:31 2010"
"660","322","PTP322W","67.240.156.81","meta","lang","spanish, hungarian","Sat Oct 16 09:11:31 2010"
"661","322","PTP322W","67.240.156.81","meta","sugg","","Sat Oct 16 09:11:31 2010"
"662","332","PTF332I","72.93.169.71","meta","place","none","Sat Oct 16 18:23:43 2010"
"663","332","PTF332I","72.93.169.71","meta","soundlike","","Sat Oct 16 18:23:43 2010"
"664","332","PTF332I","72.93.169.71","meta","year","none","Sat Oct 16 18:23:43 2010"
"665","332","PTF332I","72.93.169.71","meta","sex","female","Sat Oct 16 18:23:43 2010"
"666","332","PTF332I","72.93.169.71","meta","lang","Chinese","Sat Oct 16 18:23:43 2010"
"667","332","PTF332I","72.93.169.71","meta","sugg","Some of my selections were determined by what I am used to hearing and the way English forms its plurals ","Sat Oct 16 18:23:43 2010"
"668","333","PML333F","192.248.248.215","meta","place","none","Sat Oct 16 18:59:04 2010"
"669","333","PML333F","192.248.248.215","meta","soundlike","canada","Sat Oct 16 18:59:04 2010"
"670","333","PML333F","192.248.248.215","meta","year","","Sat Oct 16 18:59:04 2010"
"671","333","PML333F","192.248.248.215","meta","sex","female","Sat Oct 16 18:59:04 2010"
"672","333","PML333F","192.248.248.215","meta","lang","none","Sat Oct 16 18:59:04 2010"
"673","333","PML333F","192.248.248.215","meta","sugg","","Sat Oct 16 18:59:04 2010"
"680","335","PEP335U","85.186.24.229","meta","place","USA","Sat Oct 16 20:41:11 2010"
"681","335","PEP335U","85.186.24.229","meta","soundlike","California","Sat Oct 16 20:41:11 2010"
"682","335","PEP335U","85.186.24.229","meta","year","1982","Sat Oct 16 20:41:11 2010"
"683","335","PEP335U","85.186.24.229","meta","sex","male","Sat Oct 16 20:41:11 2010"
"684","335","PEP335U","85.186.24.229","meta","lang","French","Sat Oct 16 20:41:11 2010"
"685","335","PEP335U","85.186.24.229","meta","sugg","Very interesting survey.","Sat Oct 16 20:41:11 2010"
"686","337","PWT337W","98.141.187.102","meta","place","USA","Sat Oct 16 20:40:41 2010"
"687","337","PWT337W","98.141.187.102","meta","soundlike","The East Coast","Sat Oct 16 20:40:41 2010"
"688","337","PWT337W","98.141.187.102","meta","year","","Sat Oct 16 20:40:41 2010"
"689","337","PWT337W","98.141.187.102","meta","sex","female","Sat Oct 16 20:40:41 2010"
"690","337","PWT337W","98.141.187.102","meta","lang","none fluently","Sat Oct 16 20:40:41 2010"
"691","337","PWT337W","98.141.187.102","meta","sugg","","Sat Oct 16 20:40:41 2010"
"692","339","PHT339N","68.0.94.236","meta","place","none","Sat Oct 16 21:04:34 2010"
"693","339","PHT339N","68.0.94.236","meta","soundlike","chicago","Sat Oct 16 21:04:34 2010"
"694","339","PHT339N","68.0.94.236","meta","year","","Sat Oct 16 21:04:34 2010"
"695","339","PHT339N","68.0.94.236","meta","sex","female","Sat Oct 16 21:04:34 2010"
"696","339","PHT339N","68.0.94.236","meta","lang","none","Sat Oct 16 21:04:34 2010"
"697","339","PHT339N","68.0.94.236","meta","sugg","","Sat Oct 16 21:04:34 2010"
"698","342","PRM342F","72.231.21.156","meta","place","USA","Sat Oct 16 22:38:31 2010"
"699","342","PRM342F","72.231.21.156","meta","soundlike","New York","Sat Oct 16 22:38:31 2010"
"700","342","PRM342F","72.231.21.156","meta","year","1988","Sat Oct 16 22:38:31 2010"
"701","342","PRM342F","72.231.21.156","meta","sex","female","Sat Oct 16 22:38:31 2010"
"702","342","PRM342F","72.231.21.156","meta","lang","Spanish","Sat Oct 16 22:38:31 2010"
"703","342","PRM342F","72.231.21.156","meta","sugg","Some of those made up words sound like they can be real words.","Sat Oct 16 22:38:31 2010"
"704","355","PZG355P","140.247.40.164","meta","place","USA","Tue Nov 16 18:29:56 2010"
"705","355","PZG355P","140.247.40.164","meta","soundlike","midwest (actually spent youth in ontario and michigan)","Tue Nov 16 18:29:56 2010"
"706","355","PZG355P","140.247.40.164","meta","year","1990","Tue Nov 16 18:29:56 2010"
"707","355","PZG355P","140.247.40.164","meta","sex","female","Tue Nov 16 18:29:56 2010"
"708","355","PZG355P","140.247.40.164","meta","lang","mandarin, japanese, french","Tue Nov 16 18:29:56 2010"
"709","355","PZG355P","140.247.40.164","meta","sugg","","Tue Nov 16 18:29:56 2010"
"710","356","POE356J","140.247.157.90","meta","place","USA","Tue Nov 16 21:37:34 2010"
"711","356","POE356J","140.247.157.90","meta","soundlike","Ireland/Canada","Tue Nov 16 21:37:34 2010"
"712","356","POE356J","140.247.157.90","meta","year","1991","Tue Nov 16 21:37:34 2010"
"713","356","POE356J","140.247.157.90","meta","sex","male","Tue Nov 16 21:37:34 2010"
"714","356","POE356J","140.247.157.90","meta","lang","Czech, Russian, Irish Gaelic, Italian, Latin, Hebrew, Spanish","Tue Nov 16 21:37:34 2010"
"715","356","POE356J","140.247.157.90","meta","sugg","","Tue Nov 16 21:37:34 2010"
"716","368","PMC368L","134.152.166.21","meta","year","","Tue Mar 15 12:28:01 2011"
"717","368","PMC368L","134.152.166.21","meta","sex","female","Tue Mar 15 12:28:01 2011"
"718","368","PMC368L","134.152.166.21","meta","place","USA","Tue Mar 15 12:28:01 2011"
"719","368","PMC368L","134.152.166.21","meta","soundlike","Mid-Atlantic","Tue Mar 15 12:28:01 2011"
"720","368","PMC368L","134.152.166.21","meta","lang","French, German","Tue Mar 15 12:28:01 2011"
"721","368","PMC368L","134.152.166.21","meta","sugg","","Tue Mar 15 12:28:01 2011"
"722","370","PPC370L","50.10.17.123","meta","year","1961","Tue Mar 15 12:29:16 2011"
"723","370","PPC370L","50.10.17.123","meta","sex","female","Tue Mar 15 12:29:16 2011"
"724","370","PPC370L","50.10.17.123","meta","place","USA","Tue Mar 15 12:29:16 2011"
"725","370","PPC370L","50.10.17.123","meta","soundlike","The South","Tue Mar 15 12:29:16 2011"
"726","370","PPC370L","50.10.17.123","meta","lang","None","Tue Mar 15 12:29:16 2011"
"727","370","PPC370L","50.10.17.123","meta","sugg","","Tue Mar 15 12:29:16 2011"
"728","372","PYU372F","24.217.195.53","meta","year","1987","Tue Mar 15 12:29:16 2011"
"729","372","PYU372F","24.217.195.53","meta","sex","female","Tue Mar 15 12:29:16 2011"
"730","372","PYU372F","24.217.195.53","meta","place","USA","Tue Mar 15 12:29:16 2011"
"731","372","PYU372F","24.217.195.53","meta","soundlike","USA","Tue Mar 15 12:29:16 2011"
"732","372","PYU372F","24.217.195.53","meta","lang","a little spanish","Tue Mar 15 12:29:16 2011"
"733","372","PYU372F","24.217.195.53","meta","sugg","","Tue Mar 15 12:29:16 2011"
"734","373","PBO373B","76.226.162.140","meta","year","1990","Tue Mar 15 12:55:27 2011"
"735","373","PBO373B","76.226.162.140","meta","sex","female","Tue Mar 15 12:55:27 2011"
"736","373","PBO373B","76.226.162.140","meta","place","USA","Tue Mar 15 12:55:27 2011"
"737","373","PBO373B","76.226.162.140","meta","soundlike","Michigan","Tue Mar 15 12:55:27 2011"
"738","373","PBO373B","76.226.162.140","meta","lang","None","Tue Mar 15 12:55:27 2011"
"739","373","PBO373B","76.226.162.140","meta","sugg","","Tue Mar 15 12:55:27 2011"
"740","376","PND376J","207.242.93.10","meta","year","1973","Tue Mar 15 13:01:08 2011"
"741","376","PND376J","207.242.93.10","meta","sex","female","Tue Mar 15 13:01:08 2011"
"742","376","PND376J","207.242.93.10","meta","place","USA","Tue Mar 15 13:01:08 2011"
"743","376","PND376J","207.242.93.10","meta","soundlike","USA.. dunno specifics","Tue Mar 15 13:01:08 2011"
"744","376","PND376J","207.242.93.10","meta","lang","some French and Japanese","Tue Mar 15 13:01:08 2011"
"745","376","PND376J","207.242.93.10","meta","sugg","","Tue Mar 15 13:01:08 2011"
"746","377","POO377X","72.184.236.86","meta","year","","Tue Mar 15 13:19:03 2011"
"747","377","POO377X","72.184.236.86","meta","sex","male","Tue Mar 15 13:19:03 2011"
"748","377","POO377X","72.184.236.86","meta","place","USA","Tue Mar 15 13:19:03 2011"
"749","377","POO377X","72.184.236.86","meta","soundlike","St Louis, Illinois","Tue Mar 15 13:19:03 2011"
"750","377","POO377X","72.184.236.86","meta","lang","None","Tue Mar 15 13:19:03 2011"
"751","377","POO377X","72.184.236.86","meta","sugg","","Tue Mar 15 13:19:03 2011"
"752","378","PPA378Y","67.140.255.10","meta","year","1964","Tue Mar 15 13:19:56 2011"
"753","378","PPA378Y","67.140.255.10","meta","sex","female","Tue Mar 15 13:19:56 2011"
"754","378","PPA378Y","67.140.255.10","meta","place","USA","Tue Mar 15 13:19:56 2011"
"755","378","PPA378Y","67.140.255.10","meta","soundlike","North Carolina","Tue Mar 15 13:19:56 2011"
"756","378","PPA378Y","67.140.255.10","meta","lang","none","Tue Mar 15 13:19:56 2011"
"757","378","PPA378Y","67.140.255.10","meta","sugg","","Tue Mar 15 13:19:56 2011"
"758","379","PUQ379Z","74.69.149.25","meta","year","none","Tue Mar 15 13:30:36 2011"
"759","379","PUQ379Z","74.69.149.25","meta","sex","female","Tue Mar 15 13:30:36 2011"
"760","379","PUQ379Z","74.69.149.25","meta","place","USA","Tue Mar 15 13:30:36 2011"
"761","379","PUQ379Z","74.69.149.25","meta","soundlike","new york","Tue Mar 15 13:30:36 2011"
"762","379","PUQ379Z","74.69.149.25","meta","lang","none","Tue Mar 15 13:30:36 2011"
"763","379","PUQ379Z","74.69.149.25","meta","sugg","","Tue Mar 15 13:30:36 2011"
"764","380","PWR380B","140.198.82.153","meta","year","1988","Tue Mar 15 13:50:59 2011"
"765","380","PWR380B","140.198.82.153","meta","sex","female","Tue Mar 15 13:50:59 2011"
"766","380","PWR380B","140.198.82.153","meta","place","USA","Tue Mar 15 13:50:59 2011"
"767","380","PWR380B","140.198.82.153","meta","soundlike","Arizona","Tue Mar 15 13:50:59 2011"
"768","380","PWR380B","140.198.82.153","meta","lang","None","Tue Mar 15 13:50:59 2011"
"769","380","PWR380B","140.198.82.153","meta","sugg","This was a very interesting experiment. You truly had to think about what made the more sense.","Tue Mar 15 13:50:59 2011"
"770","381","PQG381Z","96.232.208.182","meta","year","1948","Tue Mar 15 14:00:09 2011"
"771","381","PQG381Z","96.232.208.182","meta","sex","female","Tue Mar 15 14:00:09 2011"
"772","381","PQG381Z","96.232.208.182","meta","place","USA","Tue Mar 15 14:00:09 2011"
"773","381","PQG381Z","96.232.208.182","meta","soundlike","New York","Tue Mar 15 14:00:09 2011"
"774","381","PQG381Z","96.232.208.182","meta","lang","Hebrew, French","Tue Mar 15 14:00:09 2011"
"775","381","PQG381Z","96.232.208.182","meta","sugg","","Tue Mar 15 14:00:09 2011"
"776","382","PGU382K","67.185.108.140","meta","year","1968","Tue Mar 15 13:56:56 2011"
"777","382","PGU382K","67.185.108.140","meta","sex","female","Tue Mar 15 13:56:56 2011"
"778","382","PGU382K","67.185.108.140","meta","place","USA","Tue Mar 15 13:56:56 2011"
"779","382","PGU382K","67.185.108.140","meta","soundlike","boston","Tue Mar 15 13:56:56 2011"
"780","382","PGU382K","67.185.108.140","meta","lang","none","Tue Mar 15 13:56:56 2011"
"781","382","PGU382K","67.185.108.140","meta","sugg","","Tue Mar 15 13:56:56 2011"
"782","383","PQX383V","68.239.180.96","meta","year","1980","Tue Mar 15 13:53:36 2011"
"783","383","PQX383V","68.239.180.96","meta","sex","male","Tue Mar 15 13:53:36 2011"
"784","383","PQX383V","68.239.180.96","meta","place","USA","Tue Mar 15 13:53:36 2011"
"785","383","PQX383V","68.239.180.96","meta","soundlike","New York","Tue Mar 15 13:53:36 2011"
"786","383","PQX383V","68.239.180.96","meta","lang","Portuguese","Tue Mar 15 13:53:36 2011"
"787","383","PQX383V","68.239.180.96","meta","sugg","","Tue Mar 15 13:53:36 2011"
"788","385","PLO385C","98.247.12.230","meta","year","1987","Tue Mar 15 14:02:03 2011"
"789","385","PLO385C","98.247.12.230","meta","sex","female","Tue Mar 15 14:02:03 2011"
"790","385","PLO385C","98.247.12.230","meta","place","USA","Tue Mar 15 14:02:03 2011"
"791","385","PLO385C","98.247.12.230","meta","soundlike","Washington","Tue Mar 15 14:02:03 2011"
"792","385","PLO385C","98.247.12.230","meta","lang","None","Tue Mar 15 14:02:03 2011"
"793","385","PLO385C","98.247.12.230","meta","sugg","","Tue Mar 15 14:02:03 2011"
"794","388","PTT388X","208.93.244.4","meta","year","1982","Tue Mar 15 14:09:09 2011"
"795","388","PTT388X","208.93.244.4","meta","sex","male","Tue Mar 15 14:09:09 2011"
"796","388","PTT388X","208.93.244.4","meta","place","USA","Tue Mar 15 14:09:09 2011"
"797","388","PTT388X","208.93.244.4","meta","soundlike","California","Tue Mar 15 14:09:09 2011"
"798","388","PTT388X","208.93.244.4","meta","lang","None","Tue Mar 15 14:09:09 2011"
"799","388","PTT388X","208.93.244.4","meta","sugg","","Tue Mar 15 14:09:09 2011"
"800","389","PDX389Q","184.97.6.195","meta","year","1978","Tue Mar 15 14:11:42 2011"
"801","389","PDX389Q","184.97.6.195","meta","sex","male","Tue Mar 15 14:11:42 2011"
"802","389","PDX389Q","184.97.6.195","meta","place","USA","Tue Mar 15 14:11:42 2011"
"803","389","PDX389Q","184.97.6.195","meta","soundlike","North Dakota","Tue Mar 15 14:11:42 2011"
"804","389","PDX389Q","184.97.6.195","meta","lang","French","Tue Mar 15 14:11:42 2011"
"805","389","PDX389Q","184.97.6.195","meta","sugg","","Tue Mar 15 14:11:42 2011"
"806","390","PMP390P","71.224.121.199","meta","year","1987","Tue Mar 15 14:27:31 2011"
"807","390","PMP390P","71.224.121.199","meta","sex","female","Tue Mar 15 14:27:31 2011"
"808","390","PMP390P","71.224.121.199","meta","place","USA","Tue Mar 15 14:27:31 2011"
"809","390","PMP390P","71.224.121.199","meta","soundlike","Midwest","Tue Mar 15 14:27:31 2011"
"810","390","PMP390P","71.224.121.199","meta","lang","None","Tue Mar 15 14:27:31 2011"
"811","390","PMP390P","71.224.121.199","meta","sugg","","Tue Mar 15 14:27:31 2011"
"824","394","PDP394V","68.174.138.30","meta","year","","Tue Mar 15 15:09:29 2011"
"825","394","PDP394V","68.174.138.30","meta","sex","female","Tue Mar 15 15:09:29 2011"
"826","394","PDP394V","68.174.138.30","meta","place","USA","Tue Mar 15 15:09:29 2011"
"827","394","PDP394V","68.174.138.30","meta","soundlike","New York","Tue Mar 15 15:09:29 2011"
"828","394","PDP394V","68.174.138.30","meta","lang","None","Tue Mar 15 15:09:29 2011"
"829","394","PDP394V","68.174.138.30","meta","sugg","","Tue Mar 15 15:09:29 2011"
"830","396","PYN396E","71.52.254.146","meta","year","1982","Tue Mar 15 15:08:51 2011"
"831","396","PYN396E","71.52.254.146","meta","sex","female","Tue Mar 15 15:08:51 2011"
"832","396","PYN396E","71.52.254.146","meta","place","USA","Tue Mar 15 15:08:51 2011"
"833","396","PYN396E","71.52.254.146","meta","soundlike","Ohio","Tue Mar 15 15:08:51 2011"
"834","396","PYN396E","71.52.254.146","meta","lang","Japanese, Czech, Spanish (some of each)","Tue Mar 15 15:08:51 2011"
"835","396","PYN396E","71.52.254.146","meta","sugg","I would love to know more about the outcome of this study as well as its objectives.  If anything is published, I would appreciate a link.  Thank you.","Tue Mar 15 15:08:51 2011"
"836","398","PHT398A","69.242.153.34","meta","year","1975","Tue Mar 15 15:29:58 2011"
"837","398","PHT398A","69.242.153.34","meta","sex","male","Tue Mar 15 15:29:58 2011"
"838","398","PHT398A","69.242.153.34","meta","place","USA","Tue Mar 15 15:29:58 2011"
"839","398","PHT398A","69.242.153.34","meta","soundlike","Missouri","Tue Mar 15 15:29:58 2011"
"840","398","PHT398A","69.242.153.34","meta","lang","None","Tue Mar 15 15:29:58 2011"
"841","398","PHT398A","69.242.153.34","meta","sugg","","Tue Mar 15 15:29:58 2011"
"842","399","PVM399D","99.69.130.210","meta","year","1960","Tue Mar 15 15:33:08 2011"
"843","399","PVM399D","99.69.130.210","meta","sex","female","Tue Mar 15 15:33:08 2011"
"844","399","PVM399D","99.69.130.210","meta","place","USA","Tue Mar 15 15:33:08 2011"
"845","399","PVM399D","99.69.130.210","meta","soundlike","California","Tue Mar 15 15:33:08 2011"
"846","399","PVM399D","99.69.130.210","meta","lang","arabic","Tue Mar 15 15:33:08 2011"
"847","399","PVM399D","99.69.130.210","meta","sugg","","Tue Mar 15 15:33:08 2011"
"848","402","PQS402Y","173.171.73.108","meta","year","","Tue Mar 15 16:00:13 2011"
"849","402","PQS402Y","173.171.73.108","meta","sex","none","Tue Mar 15 16:00:13 2011"
"850","402","PQS402Y","173.171.73.108","meta","place","USA","Tue Mar 15 16:00:13 2011"
"851","402","PQS402Y","173.171.73.108","meta","soundlike","Canada","Tue Mar 15 16:00:13 2011"
"852","402","PQS402Y","173.171.73.108","meta","lang","French","Tue Mar 15 16:00:13 2011"
"853","402","PQS402Y","173.171.73.108","meta","sugg","","Tue Mar 15 16:00:13 2011"
"854","403","PJW403T","209.188.63.185","meta","year","1987","Tue Mar 15 16:18:21 2011"
"855","403","PJW403T","209.188.63.185","meta","sex","male","Tue Mar 15 16:18:21 2011"
"856","403","PJW403T","209.188.63.185","meta","place","USA","Tue Mar 15 16:18:21 2011"
"857","403","PJW403T","209.188.63.185","meta","soundlike","south carolina","Tue Mar 15 16:18:21 2011"
"858","403","PJW403T","209.188.63.185","meta","lang","none","Tue Mar 15 16:18:21 2011"
"859","403","PJW403T","209.188.63.185","meta","sugg","","Tue Mar 15 16:18:21 2011"
"860","404","PVN404I","24.128.77.178","meta","year","1992","Tue Mar 15 16:36:10 2011"
"861","404","PVN404I","24.128.77.178","meta","sex","female","Tue Mar 15 16:36:10 2011"
"862","404","PVN404I","24.128.77.178","meta","place","USA","Tue Mar 15 16:36:10 2011"
"863","404","PVN404I","24.128.77.178","meta","soundlike","Massachusetts","Tue Mar 15 16:36:10 2011"
"864","404","PVN404I","24.128.77.178","meta","lang","None","Tue Mar 15 16:36:10 2011"
"865","404","PVN404I","24.128.77.178","meta","sugg","","Tue Mar 15 16:36:10 2011"
"866","405","POO405H","68.68.83.2","meta","year","1971","Tue Mar 15 16:38:35 2011"
"867","405","POO405H","68.68.83.2","meta","sex","male","Tue Mar 15 16:38:35 2011"
"868","405","POO405H","68.68.83.2","meta","place","USA","Tue Mar 15 16:38:35 2011"
"869","405","POO405H","68.68.83.2","meta","soundlike","Indiana","Tue Mar 15 16:38:35 2011"
"870","405","POO405H","68.68.83.2","meta","lang","none","Tue Mar 15 16:38:35 2011"
"871","405","POO405H","68.68.83.2","meta","sugg","","Tue Mar 15 16:38:35 2011"
"872","406","PQW406S","130.245.196.105","meta","year","1990","Tue Mar 15 17:01:22 2011"
"873","406","PQW406S","130.245.196.105","meta","sex","male","Tue Mar 15 17:01:22 2011"
"874","406","PQW406S","130.245.196.105","meta","place","USA","Tue Mar 15 17:01:22 2011"
"875","406","PQW406S","130.245.196.105","meta","soundlike","The midwest","Tue Mar 15 17:01:22 2011"
"876","406","PQW406S","130.245.196.105","meta","lang","French","Tue Mar 15 17:01:22 2011"
"877","406","PQW406S","130.245.196.105","meta","sugg","This test was fun to take.  ","Tue Mar 15 17:01:22 2011"
"884","410","PBG410H","174.108.1.229","meta","year","1988","Tue Mar 15 17:19:22 2011"
"885","410","PBG410H","174.108.1.229","meta","sex","male","Tue Mar 15 17:19:22 2011"
"886","410","PBG410H","174.108.1.229","meta","place","USA","Tue Mar 15 17:19:22 2011"
"887","410","PBG410H","174.108.1.229","meta","soundlike","the Northeast","Tue Mar 15 17:19:22 2011"
"888","410","PBG410H","174.108.1.229","meta","lang","French","Tue Mar 15 17:19:22 2011"
"889","410","PBG410H","174.108.1.229","meta","sugg","","Tue Mar 15 17:19:22 2011"
"890","412","PRU412I","65.103.208.86","meta","year","none","Tue Mar 15 17:36:53 2011"
"891","412","PRU412I","65.103.208.86","meta","sex","female","Tue Mar 15 17:36:53 2011"
"892","412","PRU412I","65.103.208.86","meta","place","USA","Tue Mar 15 17:36:53 2011"
"893","412","PRU412I","65.103.208.86","meta","soundlike","Midwest","Tue Mar 15 17:36:53 2011"
"894","412","PRU412I","65.103.208.86","meta","lang","none","Tue Mar 15 17:36:53 2011"
"895","412","PRU412I","65.103.208.86","meta","sugg","","Tue Mar 15 17:36:53 2011"
"896","413","PUO413A","76.14.46.17","meta","year","1973","Tue Mar 15 18:12:55 2011"
"897","413","PUO413A","76.14.46.17","meta","sex","male","Tue Mar 15 18:12:55 2011"
"898","413","PUO413A","76.14.46.17","meta","place","USA","Tue Mar 15 18:12:55 2011"
"899","413","PUO413A","76.14.46.17","meta","soundlike","CA","Tue Mar 15 18:12:55 2011"
"900","413","PUO413A","76.14.46.17","meta","lang","","Tue Mar 15 18:12:55 2011"
"901","413","PUO413A","76.14.46.17","meta","sugg","","Tue Mar 15 18:12:55 2011"
"902","417","PPV417I","50.4.33.116","meta","year","1980","Tue Mar 15 18:45:13 2011"
"903","417","PPV417I","50.4.33.116","meta","sex","female","Tue Mar 15 18:45:13 2011"
"904","417","PPV417I","50.4.33.116","meta","place","USA","Tue Mar 15 18:45:13 2011"
"905","417","PPV417I","50.4.33.116","meta","soundlike","Ohio","Tue Mar 15 18:45:13 2011"
"906","417","PPV417I","50.4.33.116","meta","lang","None","Tue Mar 15 18:45:13 2011"
"907","417","PPV417I","50.4.33.116","meta","sugg","","Tue Mar 15 18:45:13 2011"
"908","421","PIB421C","67.237.1.47","meta","year","1983","Tue Mar 15 20:25:56 2011"
"909","421","PIB421C","67.237.1.47","meta","sex","female","Tue Mar 15 20:25:56 2011"
