,"id","participant","IP","V4","field","meta","time"
"576","296","QTO296N","67.150.56.43","meta","lang","Greek, French","Thu Oct 14 19:30:36 2010"
"577","296","QTO296N","67.150.56.43","meta","sugg","I liked the subtle phonetic differences that were being presented for each word. The high quality word recordings made it easy to complete this study. Thank you.","Thu Oct 14 19:30:36 2010"
"578","299","QLB299X","76.192.187.121","meta","place","USA","Thu Oct 14 20:09:31 2010"
"579","299","QLB299X","76.192.187.121","meta","soundlike","Midwest, Chicago","Thu Oct 14 20:09:31 2010"
"580","299","QLB299X","76.192.187.121","meta","year","1983","Thu Oct 14 20:09:31 2010"
"581","299","QLB299X","76.192.187.121","meta","sex","female","Thu Oct 14 20:09:31 2010"
"582","299","QLB299X","76.192.187.121","meta","lang","none","Thu Oct 14 20:09:31 2010"
"583","299","QLB299X","76.192.187.121","meta","sugg",,"Thu Oct 14 20:09:31 2010"
"584","300","QOH300L","198.99.244.32","meta","place","USA","Thu Oct 14 20:36:01 2010"
"585","300","QOH300L","198.99.244.32","meta","soundlike","English","Thu Oct 14 20:36:01 2010"
"586","300","QOH300L","198.99.244.32","meta","year",,"Thu Oct 14 20:36:01 2010"
"587","300","QOH300L","198.99.244.32","meta","sex","male","Thu Oct 14 20:36:01 2010"
"588","300","QOH300L","198.99.244.32","meta","lang","None","Thu Oct 14 20:36:01 2010"
"589","300","QOH300L","198.99.244.32","meta","sugg",,"Thu Oct 14 20:36:01 2010"
"590","301","QQQ301J","199.111.186.193","meta","place","USA","Thu Oct 14 20:56:16 2010"
"591","301","QQQ301J","199.111.186.193","meta","soundlike","Midwest? I never got any comments about my accent.","Thu Oct 14 20:56:16 2010"
"592","301","QQQ301J","199.111.186.193","meta","year","1990","Thu Oct 14 20:56:16 2010"
"593","301","QQQ301J","199.111.186.193","meta","sex","female","Thu Oct 14 20:56:16 2010"
"594","301","QQQ301J","199.111.186.193","meta","lang","Mandarin, Spanish, some Turkish and Russian","Thu Oct 14 20:56:16 2010"
"595","301","QQQ301J","199.111.186.193","meta","sugg",,"Thu Oct 14 20:56:16 2010"
"596","302","QOI302K","71.71.243.49","meta","place","Other","Thu Oct 14 21:05:04 2010"
"597","302","QOI302K","71.71.243.49","meta","soundlike","England","Thu Oct 14 21:05:04 2010"
"598","302","QOI302K","71.71.243.49","meta","year","1977","Thu Oct 14 21:05:04 2010"
"599","302","QOI302K","71.71.243.49","meta","sex","male","Thu Oct 14 21:05:04 2010"
"600","302","QOI302K","71.71.243.49","meta","lang","Hindi, Marathi","Thu Oct 14 21:05:04 2010"
"601","302","QOI302K","71.71.243.49","meta","sugg",,"Thu Oct 14 21:05:04 2010"
"602","305","QFF305D","192.248.248.215","meta","place","Canada","Thu Oct 14 22:37:03 2010"
"603","305","QFF305D","192.248.248.215","meta","soundlike","Canada","Thu Oct 14 22:37:03 2010"
"604","305","QFF305D","192.248.248.215","meta","year",,"Thu Oct 14 22:37:03 2010"
"605","305","QFF305D","192.248.248.215","meta","sex","female","Thu Oct 14 22:37:03 2010"
"606","305","QFF305D","192.248.248.215","meta","lang","none","Thu Oct 14 22:37:03 2010"
"607","305","QFF305D","192.248.248.215","meta","sugg",,"Thu Oct 14 22:37:03 2010"
"608","306","QHY306C","76.231.149.237","meta","place","USA","Thu Oct 14 23:13:12 2010"
"609","306","QHY306C","76.231.149.237","meta","soundlike","Texas","Thu Oct 14 23:13:12 2010"
"610","306","QHY306C","76.231.149.237","meta","year","1976","Thu Oct 14 23:13:12 2010"
"611","306","QHY306C","76.231.149.237","meta","sex","female","Thu Oct 14 23:13:12 2010"
"612","306","QHY306C","76.231.149.237","meta","lang","Some Spanish","Thu Oct 14 23:13:12 2010"
"613","306","QHY306C","76.231.149.237","meta","sugg","Interesting quiz!  I would LOVE to see the results, but I sure understand if you can't release the data.","Thu Oct 14 23:13:12 2010"
"614","307","QCF307X","76.17.239.141","meta","place","USA","Thu Oct 14 23:10:57 2010"
"615","307","QCF307X","76.17.239.141","meta","soundlike","Midwest - Ohio","Thu Oct 14 23:10:57 2010"
"616","307","QCF307X","76.17.239.141","meta","year","1973","Thu Oct 14 23:10:57 2010"
"617","307","QCF307X","76.17.239.141","meta","sex","female","Thu Oct 14 23:10:57 2010"
"618","307","QCF307X","76.17.239.141","meta","lang","none well","Thu Oct 14 23:10:57 2010"
"619","307","QCF307X","76.17.239.141","meta","sugg",,"Thu Oct 14 23:10:57 2010"
"620","308","QXE308Z","70.106.201.140","meta","place","USA","Thu Oct 14 23:25:58 2010"
"621","308","QXE308Z","70.106.201.140","meta","soundlike","Ohio","Thu Oct 14 23:25:58 2010"
"622","308","QXE308Z","70.106.201.140","meta","year","1989","Thu Oct 14 23:25:58 2010"
"623","308","QXE308Z","70.106.201.140","meta","sex","female","Thu Oct 14 23:25:58 2010"
"624","308","QXE308Z","70.106.201.140","meta","lang","French","Thu Oct 14 23:25:58 2010"
"625","308","QXE308Z","70.106.201.140","meta","sugg",,"Thu Oct 14 23:25:58 2010"
"626","309","QBI309K","69.143.204.149","meta","place","USA","Fri Oct 15 00:48:33 2010"
"627","309","QBI309K","69.143.204.149","meta","soundlike","Tennessee","Fri Oct 15 00:48:33 2010"
"628","309","QBI309K","69.143.204.149","meta","year","1986","Fri Oct 15 00:48:33 2010"
"629","309","QBI309K","69.143.204.149","meta","sex","female","Fri Oct 15 00:48:33 2010"
"630","309","QBI309K","69.143.204.149","meta","lang","French","Fri Oct 15 00:48:33 2010"
"631","309","QBI309K","69.143.204.149","meta","sugg",,"Fri Oct 15 00:48:33 2010"
"632","311","QKC311K","128.12.214.125","meta","place","Other","Fri Oct 15 01:27:11 2010"
"633","311","QKC311K","128.12.214.125","meta","soundlike","UK","Fri Oct 15 01:27:11 2010"
"634","311","QKC311K","128.12.214.125","meta","year","1984","Fri Oct 15 01:27:11 2010"
"635","311","QKC311K","128.12.214.125","meta","sex","female","Fri Oct 15 01:27:11 2010"
"636","311","QKC311K","128.12.214.125","meta","lang","Dutch","Fri Oct 15 01:27:11 2010"
"637","311","QKC311K","128.12.214.125","meta","sugg",,"Fri Oct 15 01:27:11 2010"
"638","312","QJG312I","71.87.193.92","meta","place","USA","Fri Oct 15 02:01:42 2010"
"639","312","QJG312I","71.87.193.92","meta","soundlike","Tennessee","Fri Oct 15 02:01:42 2010"
"640","312","QJG312I","71.87.193.92","meta","year","1987","Fri Oct 15 02:01:42 2010"
"641","312","QJG312I","71.87.193.92","meta","sex","female","Fri Oct 15 02:01:42 2010"
"642","312","QJG312I","71.87.193.92","meta","lang","French","Fri Oct 15 02:01:42 2010"
"643","312","QJG312I","71.87.193.92","meta","sugg",,"Fri Oct 15 02:01:42 2010"
"644","315","QWD315I","68.7.78.238","meta","place","USA","Fri Oct 15 02:22:38 2010"
"645","315","QWD315I","68.7.78.238","meta","soundlike","California","Fri Oct 15 02:22:38 2010"
"646","315","QWD315I","68.7.78.238","meta","year","1982","Fri Oct 15 02:22:38 2010"
"647","315","QWD315I","68.7.78.238","meta","sex","male","Fri Oct 15 02:22:38 2010"
"648","315","QWD315I","68.7.78.238","meta","lang","English","Fri Oct 15 02:22:38 2010"
"649","315","QWD315I","68.7.78.238","meta","sugg",,"Fri Oct 15 02:22:38 2010"
"650","316","QJD316V","24.19.83.144","meta","place","USA","Fri Oct 15 02:15:52 2010"
"651","316","QJD316V","24.19.83.144","meta","soundlike","Other (Multiple States, Multiple Influences)","Fri Oct 15 02:15:52 2010"
"652","316","QJD316V","24.19.83.144","meta","year","1992","Fri Oct 15 02:15:52 2010"
"653","316","QJD316V","24.19.83.144","meta","sex","female","Fri Oct 15 02:15:52 2010"
"654","316","QJD316V","24.19.83.144","meta","lang","N/A","Fri Oct 15 02:15:52 2010"
"655","316","QJD316V","24.19.83.144","meta","sugg",,"Fri Oct 15 02:15:52 2010"
"656","317","QOK317J","71.191.109.240","meta","place","USA","Fri Oct 15 02:44:40 2010"
"657","317","QOK317J","71.191.109.240","meta","soundlike","They can't tell, in my experience","Fri Oct 15 02:44:40 2010"
"658","317","QOK317J","71.191.109.240","meta","year","1972","Fri Oct 15 02:44:40 2010"
"659","317","QOK317J","71.191.109.240","meta","sex","male","Fri Oct 15 02:44:40 2010"
"660","317","QOK317J","71.191.109.240","meta","lang","English","Fri Oct 15 02:44:40 2010"
"661","317","QOK317J","71.191.109.240","meta","sugg","If possible, could you tell me which are the correct answers?","Fri Oct 15 02:44:40 2010"
"662","318","QJE318J","72.148.126.23","meta","place","USA","Fri Oct 15 02:29:45 2010"
"663","318","QJE318J","72.148.126.23","meta","soundlike","The South","Fri Oct 15 02:29:45 2010"
"664","318","QJE318J","72.148.126.23","meta","year","1987","Fri Oct 15 02:29:45 2010"
"665","318","QJE318J","72.148.126.23","meta","sex","female","Fri Oct 15 02:29:45 2010"
"666","318","QJE318J","72.148.126.23","meta","lang","German","Fri Oct 15 02:29:45 2010"
"667","318","QJE318J","72.148.126.23","meta","sugg",,"Fri Oct 15 02:29:45 2010"
"668","320","QOV320O","75.32.229.200","meta","place","none","Fri Oct 15 07:23:01 2010"
"669","320","QOV320O","75.32.229.200","meta","soundlike","New Jersey","Fri Oct 15 07:23:01 2010"
"670","320","QOV320O","75.32.229.200","meta","year",,"Fri Oct 15 07:23:01 2010"
"671","320","QOV320O","75.32.229.200","meta","sex","female","Fri Oct 15 07:23:01 2010"
"672","320","QOV320O","75.32.229.200","meta","lang","None","Fri Oct 15 07:23:01 2010"
"673","320","QOV320O","75.32.229.200","meta","sugg","I have spoken only English all of my life and have always felt that plurals should just be formed by adding an s sound to the end of the word.  I know that they are different because of origins.  This was very interesting.  Thanks!","Fri Oct 15 07:23:01 2010"
"674","321","QPR321Q","68.186.218.102","meta","place","USA","Fri Oct 15 09:23:17 2010"
"675","321","QPR321Q","68.186.218.102","meta","soundlike","Georgia","Fri Oct 15 09:23:17 2010"
"676","321","QPR321Q","68.186.218.102","meta","year","1977","Fri Oct 15 09:23:17 2010"
"677","321","QPR321Q","68.186.218.102","meta","sex","female","Fri Oct 15 09:23:17 2010"
"678","321","QPR321Q","68.186.218.102","meta","lang",,"Fri Oct 15 09:23:17 2010"
"679","321","QPR321Q","68.186.218.102","meta","sugg",,"Fri Oct 15 09:23:17 2010"
"680","322","QMN322I","174.27.214.168","meta","place","USA","Fri Oct 15 08:52:38 2010"
"681","322","QMN322I","174.27.214.168","meta","soundlike","California and Utah","Fri Oct 15 08:52:38 2010"
"682","322","QMN322I","174.27.214.168","meta","year","1958","Fri Oct 15 08:52:38 2010"
"683","322","QMN322I","174.27.214.168","meta","sex","female","Fri Oct 15 08:52:38 2010"
"684","322","QMN322I","174.27.214.168","meta","lang","german, spanish","Fri Oct 15 08:52:38 2010"
"685","322","QMN322I","174.27.214.168","meta","sugg",,"Fri Oct 15 08:52:38 2010"
"686","326","QCC326T","216.79.147.254","meta","place","USA","Fri Oct 15 11:29:05 2010"
"687","326","QCC326T","216.79.147.254","meta","soundlike","California","Fri Oct 15 11:29:05 2010"
"688","326","QCC326T","216.79.147.254","meta","year","1989","Fri Oct 15 11:29:05 2010"
"689","326","QCC326T","216.79.147.254","meta","sex","female","Fri Oct 15 11:29:05 2010"
"690","326","QCC326T","216.79.147.254","meta","lang","German","Fri Oct 15 11:29:05 2010"
"691","326","QCC326T","216.79.147.254","meta","sugg",,"Fri Oct 15 11:29:05 2010"
"692","327","QDC327B","75.178.26.90","meta","place","USA","Fri Oct 15 12:03:04 2010"
"693","327","QDC327B","75.178.26.90","meta","soundlike","North, (Michigan)","Fri Oct 15 12:03:04 2010"
"694","327","QDC327B","75.178.26.90","meta","year","1964","Fri Oct 15 12:03:04 2010"
"695","327","QDC327B","75.178.26.90","meta","sex","female","Fri Oct 15 12:03:04 2010"
"696","327","QDC327B","75.178.26.90","meta","lang","spanish","Fri Oct 15 12:03:04 2010"
"697","327","QDC327B","75.178.26.90","meta","sugg",,"Fri Oct 15 12:03:04 2010"
"698","328","QDC328T","98.211.18.203","meta","place","English","Fri Oct 15 12:53:15 2010"
"699","328","QDC328T","98.211.18.203","meta","soundlike","India","Fri Oct 15 12:53:15 2010"
"700","328","QDC328T","98.211.18.203","meta","year","1985","Fri Oct 15 12:53:15 2010"
"701","328","QDC328T","98.211.18.203","meta","sex","male","Fri Oct 15 12:53:15 2010"
"702","328","QDC328T","98.211.18.203","meta","lang","Tamil","Fri Oct 15 12:53:15 2010"
"703","328","QDC328T","98.211.18.203","meta","sugg",,"Fri Oct 15 12:53:15 2010"
"704","329","QYL329N","69.231.143.125","meta","place","USA","Fri Oct 15 13:11:51 2010"
"705","329","QYL329N","69.231.143.125","meta","soundlike","California","Fri Oct 15 13:11:51 2010"
"706","329","QYL329N","69.231.143.125","meta","year","1983","Fri Oct 15 13:11:51 2010"
"707","329","QYL329N","69.231.143.125","meta","sex","male","Fri Oct 15 13:11:51 2010"
"708","329","QYL329N","69.231.143.125","meta","lang","none","Fri Oct 15 13:11:51 2010"
"709","329","QYL329N","69.231.143.125","meta","sugg",,"Fri Oct 15 13:11:51 2010"
"710","331","QEK331Z","173.57.146.167","meta","place","none","Fri Oct 15 13:58:51 2010"
"711","331","QEK331Z","173.57.146.167","meta","soundlike",,"Fri Oct 15 13:58:51 2010"
"712","331","QEK331Z","173.57.146.167","meta","year",,"Fri Oct 15 13:58:51 2010"
"713","331","QEK331Z","173.57.146.167","meta","sex","female","Fri Oct 15 13:58:51 2010"
"714","331","QEK331Z","173.57.146.167","meta","lang","none","Fri Oct 15 13:58:51 2010"
"715","331","QEK331Z","173.57.146.167","meta","sugg","It might be interesting to note the state in which the participant was born and/or has lived the longest.","Fri Oct 15 13:58:51 2010"
"716","350","QES350T","74.32.71.131","meta","year",,"Sun Mar 13 11:40:01 2011"
"717","350","QES350T","74.32.71.131","meta","sex","male","Sun Mar 13 11:40:01 2011"
"718","350","QES350T","74.32.71.131","meta","place","USA","Sun Mar 13 11:40:01 2011"
"719","350","QES350T","74.32.71.131","meta","soundlike","New York","Sun Mar 13 11:40:01 2011"
"720","350","QES350T","74.32.71.131","meta","lang","none","Sun Mar 13 11:40:01 2011"
"721","350","QES350T","74.32.71.131","meta","sugg",,"Sun Mar 13 11:40:01 2011"
"722","353","QKQ353L","74.104.117.68","meta","year",,"Sun Mar 13 11:46:15 2011"
"723","353","QKQ353L","74.104.117.68","meta","sex","female","Sun Mar 13 11:46:15 2011"
"724","353","QKQ353L","74.104.117.68","meta","place","USA","Sun Mar 13 11:46:15 2011"
"725","353","QKQ353L","74.104.117.68","meta","soundlike","boston","Sun Mar 13 11:46:15 2011"
"726","353","QKQ353L","74.104.117.68","meta","lang","none","Sun Mar 13 11:46:15 2011"
"727","353","QKQ353L","74.104.117.68","meta","sugg",,"Sun Mar 13 11:46:15 2011"
"728","355","QNW355S","70.59.227.156","meta","year","1969","Sun Mar 13 11:53:21 2011"
"729","355","QNW355S","70.59.227.156","meta","sex","male","Sun Mar 13 11:53:21 2011"
"730","355","QNW355S","70.59.227.156","meta","place","USA","Sun Mar 13 11:53:21 2011"
"731","355","QNW355S","70.59.227.156","meta","soundlike","Mid-Atlantic","Sun Mar 13 11:53:21 2011"
"732","355","QNW355S","70.59.227.156","meta","lang","no others, just English","Sun Mar 13 11:53:21 2011"
"733","355","QNW355S","70.59.227.156","meta","sugg",,"Sun Mar 13 11:53:21 2011"
"734","356","QBO356X","71.184.35.63","meta","year","none","Sun Mar 13 11:48:17 2011"
"735","356","QBO356X","71.184.35.63","meta","sex","female","Sun Mar 13 11:48:17 2011"
"736","356","QBO356X","71.184.35.63","meta","place","USA","Sun Mar 13 11:48:17 2011"
"737","356","QBO356X","71.184.35.63","meta","soundlike","MA","Sun Mar 13 11:48:17 2011"
"738","356","QBO356X","71.184.35.63","meta","lang","French","Sun Mar 13 11:48:17 2011"
"739","356","QBO356X","71.184.35.63","meta","sugg","good survey","Sun Mar 13 11:48:17 2011"
"740","357","QYC357I","76.228.198.224","meta","year","1960","Sun Mar 13 11:58:41 2011"
"741","357","QYC357I","76.228.198.224","meta","sex","male","Sun Mar 13 11:58:41 2011"
"742","357","QYC357I","76.228.198.224","meta","place","USA","Sun Mar 13 11:58:41 2011"
"743","357","QYC357I","76.228.198.224","meta","soundlike","Wisconsin","Sun Mar 13 11:58:41 2011"
"744","357","QYC357I","76.228.198.224","meta","lang","Spanish","Sun Mar 13 11:58:41 2011"
"745","357","QYC357I","76.228.198.224","meta","sugg",,"Sun Mar 13 11:58:41 2011"
"746","360","QGD360Z","75.166.234.8","meta","year","none","Sun Mar 13 12:04:56 2011"
"747","360","QGD360Z","75.166.234.8","meta","sex","none","Sun Mar 13 12:04:56 2011"
"748","360","QGD360Z","75.166.234.8","meta","place","USA","Sun Mar 13 12:04:56 2011"
"749","360","QGD360Z","75.166.234.8","meta","soundlike","Colorado","Sun Mar 13 12:04:56 2011"
"750","360","QGD360Z","75.166.234.8","meta","lang","none","Sun Mar 13 12:04:56 2011"
"751","360","QGD360Z","75.166.234.8","meta","sugg",,"Sun Mar 13 12:04:56 2011"
"752","361","QRR361V","46.20.216.118","meta","year","none","Sun Mar 13 12:22:45 2011"
"753","361","QRR361V","46.20.216.118","meta","sex","female","Sun Mar 13 12:22:45 2011"
"754","361","QRR361V","46.20.216.118","meta","place","USA","Sun Mar 13 12:22:45 2011"
"755","361","QRR361V","46.20.216.118","meta","soundlike","New York","Sun Mar 13 12:22:45 2011"
"756","361","QRR361V","46.20.216.118","meta","lang","Arabic, Spanish, ASL","Sun Mar 13 12:22:45 2011"
"757","361","QRR361V","46.20.216.118","meta","sugg",,"Sun Mar 13 12:22:45 2011"
"758","362","QIM362O","128.220.69.116","meta","year","1991","Sun Mar 13 12:19:12 2011"
"759","362","QIM362O","128.220.69.116","meta","sex","female","Sun Mar 13 12:19:12 2011"
"760","362","QIM362O","128.220.69.116","meta","place","USA","Sun Mar 13 12:19:12 2011"
"761","362","QIM362O","128.220.69.116","meta","soundlike","Nowhere in particular","Sun Mar 13 12:19:12 2011"
"762","362","QIM362O","128.220.69.116","meta","lang","Italian, Tagalog, French","Sun Mar 13 12:19:12 2011"
"763","362","QIM362O","128.220.69.116","meta","sugg",,"Sun Mar 13 12:19:12 2011"
"764","363","QKV363A","69.182.79.90","meta","year","none","Sun Mar 13 12:32:25 2011"
"765","363","QKV363A","69.182.79.90","meta","sex","female","Sun Mar 13 12:32:25 2011"
"766","363","QKV363A","69.182.79.90","meta","place","USA","Sun Mar 13 12:32:25 2011"
"767","363","QKV363A","69.182.79.90","meta","soundlike","New England","Sun Mar 13 12:32:25 2011"
"768","363","QKV363A","69.182.79.90","meta","lang","none","Sun Mar 13 12:32:25 2011"
"769","363","QKV363A","69.182.79.90","meta","sugg",,"Sun Mar 13 12:32:25 2011"
"770","364","QNZ364W","72.184.236.86","meta","year",,"Sun Mar 13 12:38:12 2011"
"771","364","QNZ364W","72.184.236.86","meta","sex","male","Sun Mar 13 12:38:12 2011"
"772","364","QNZ364W","72.184.236.86","meta","place","USA","Sun Mar 13 12:38:12 2011"
"773","364","QNZ364W","72.184.236.86","meta","soundlike","Midwest","Sun Mar 13 12:38:12 2011"
"774","364","QNZ364W","72.184.236.86","meta","lang","None","Sun Mar 13 12:38:12 2011"
"775","364","QNZ364W","72.184.236.86","meta","sugg",,"Sun Mar 13 12:38:12 2011"
"776","366","QWR366P","72.183.40.117","meta","year","1987","Sun Mar 13 12:38:36 2011"
"777","366","QWR366P","72.183.40.117","meta","sex","female","Sun Mar 13 12:38:36 2011"
"778","366","QWR366P","72.183.40.117","meta","place","USA","Sun Mar 13 12:38:36 2011"
"779","366","QWR366P","72.183.40.117","meta","soundlike","Texas","Sun Mar 13 12:38:36 2011"
"780","366","QWR366P","72.183.40.117","meta","lang","I know words in German, French, Spanish, and so on.","Sun Mar 13 12:38:36 2011"
"781","366","QWR366P","72.183.40.117","meta","sugg",,"Sun Mar 13 12:38:36 2011"
"782","369","QOM369E","71.84.234.163","meta","year","1957","Sun Mar 13 13:23:12 2011"
"783","369","QOM369E","71.84.234.163","meta","sex","female","Sun Mar 13 13:23:12 2011"
"784","369","QOM369E","71.84.234.163","meta","place","USA","Sun Mar 13 13:23:12 2011"
"785","369","QOM369E","71.84.234.163","meta","soundlike","California","Sun Mar 13 13:23:12 2011"
"786","369","QOM369E","71.84.234.163","meta","lang","none","Sun Mar 13 13:23:12 2011"
"787","369","QOM369E","71.84.234.163","meta","sugg","Thank you for letting me participate.","Sun Mar 13 13:23:12 2011"
"788","370","QXB370M","70.57.196.217","meta","year","1979","Sun Mar 13 13:39:46 2011"
"789","370","QXB370M","70.57.196.217","meta","sex","female","Sun Mar 13 13:39:46 2011"
"790","370","QXB370M","70.57.196.217","meta","place","USA","Sun Mar 13 13:39:46 2011"
"791","370","QXB370M","70.57.196.217","meta","soundlike","California","Sun Mar 13 13:39:46 2011"
"792","370","QXB370M","70.57.196.217","meta","lang","none","Sun Mar 13 13:39:46 2011"
"793","370","QXB370M","70.57.196.217","meta","sugg",,"Sun Mar 13 13:39:46 2011"
"794","371","QXJ371J","98.148.116.173","meta","year","1987","Sun Mar 13 13:40:05 2011"
"795","371","QXJ371J","98.148.116.173","meta","sex","male","Sun Mar 13 13:40:05 2011"
"796","371","QXJ371J","98.148.116.173","meta","place","USA","Sun Mar 13 13:40:05 2011"
"797","371","QXJ371J","98.148.116.173","meta","soundlike","Virginia","Sun Mar 13 13:40:05 2011"
"798","371","QXJ371J","98.148.116.173","meta","lang","Korean","Sun Mar 13 13:40:05 2011"
"799","371","QXJ371J","98.148.116.173","meta","sugg",,"Sun Mar 13 13:40:05 2011"
"800","375","QIJ375G","66.210.74.161","meta","year","1960","Sun Mar 13 13:43:18 2011"
"801","375","QIJ375G","66.210.74.161","meta","sex","male","Sun Mar 13 13:43:18 2011"
"802","375","QIJ375G","66.210.74.161","meta","place","USA","Sun Mar 13 13:43:18 2011"
"803","375","QIJ375G","66.210.74.161","meta","soundlike","calfornia","Sun Mar 13 13:43:18 2011"
"804","375","QIJ375G","66.210.74.161","meta","lang","french","Sun Mar 13 13:43:18 2011"
"805","375","QIJ375G","66.210.74.161","meta","sugg",,"Sun Mar 13 13:43:18 2011"
"806","377","QZR377F","67.184.63.47","meta","year","1982","Sun Mar 13 13:46:17 2011"
"807","377","QZR377F","67.184.63.47","meta","sex","male","Sun Mar 13 13:46:17 2011"
"808","377","QZR377F","67.184.63.47","meta","place","USA","Sun Mar 13 13:46:17 2011"
"809","377","QZR377F","67.184.63.47","meta","soundlike","Illinois","Sun Mar 13 13:46:17 2011"
"810","377","QZR377F","67.184.63.47","meta","lang","French","Sun Mar 13 13:46:17 2011"
"811","377","QZR377F","67.184.63.47","meta","sugg",,"Sun Mar 13 13:46:17 2011"
"812","378","QRY378M","75.70.195.146","meta","year","1958","Sun Mar 13 13:48:34 2011"
"813","378","QRY378M","75.70.195.146","meta","sex","female","Sun Mar 13 13:48:34 2011"
"814","378","QRY378M","75.70.195.146","meta","place","USA","Sun Mar 13 13:48:34 2011"
"815","378","QRY378M","75.70.195.146","meta","soundlike",,"Sun Mar 13 13:48:34 2011"
"816","378","QRY378M","75.70.195.146","meta","lang","none fluently","Sun Mar 13 13:48:34 2011"
"817","378","QRY378M","75.70.195.146","meta","sugg",,"Sun Mar 13 13:48:34 2011"
"818","379","QDB379W","72.241.148.210","meta","year","1979","Sun Mar 13 13:48:56 2011"
"819","379","QDB379W","72.241.148.210","meta","sex","male","Sun Mar 13 13:48:56 2011"
"820","379","QDB379W","72.241.148.210","meta","place","USA","Sun Mar 13 13:48:56 2011"
"821","379","QDB379W","72.241.148.210","meta","soundlike","Ohio","Sun Mar 13 13:48:56 2011"
"822","379","QDB379W","72.241.148.210","meta","lang","French, Spanish","Sun Mar 13 13:48:56 2011"
"823","379","QDB379W","72.241.148.210","meta","sugg",,"Sun Mar 13 13:48:56 2011"
"824","382","QSK382Y","108.75.129.156","meta","year","1985","Sun Mar 13 14:09:09 2011"
"825","382","QSK382Y","108.75.129.156","meta","sex","female","Sun Mar 13 14:09:09 2011"
"826","382","QSK382Y","108.75.129.156","meta","place","USA","Sun Mar 13 14:09:09 2011"
"827","382","QSK382Y","108.75.129.156","meta","soundlike","Never had anyone tell me...","Sun Mar 13 14:09:09 2011"
"828","382","QSK382Y","108.75.129.156","meta","lang",,"Sun Mar 13 14:09:09 2011"
"829","382","QSK382Y","108.75.129.156","meta","sugg","Odd how sometimes both can sound right.  For fourths, for example, I think it might be contextual.","Sun Mar 13 14:09:09 2011"
"830","384","QVQ384F","174.50.212.216","meta","year",,"Sun Mar 13 14:13:48 2011"
"831","384","QVQ384F","174.50.212.216","meta","sex","female","Sun Mar 13 14:13:48 2011"
"832","384","QVQ384F","174.50.212.216","meta","place","USA","Sun Mar 13 14:13:48 2011"
"833","384","QVQ384F","174.50.212.216","meta","soundlike","Kentucky","Sun Mar 13 14:13:48 2011"
"834","384","QVQ384F","174.50.212.216","meta","lang","none","Sun Mar 13 14:13:48 2011"
"835","384","QVQ384F","174.50.212.216","meta","sugg",,"Sun Mar 13 14:13:48 2011"
"836","385","QIU385E","67.233.238.235","meta","year","1983","Sun Mar 13 14:16:05 2011"
"837","385","QIU385E","67.233.238.235","meta","sex","female","Sun Mar 13 14:16:05 2011"
"838","385","QIU385E","67.233.238.235","meta","place","USA","Sun Mar 13 14:16:05 2011"
"839","385","QIU385E","67.233.238.235","meta","soundlike","Minnesota","Sun Mar 13 14:16:05 2011"
"840","385","QIU385E","67.233.238.235","meta","lang","none","Sun Mar 13 14:16:05 2011"
"841","385","QIU385E","67.233.238.235","meta","sugg",,"Sun Mar 13 14:16:05 2011"
"842","386","QVR386G","174.18.215.122","meta","year","none","Sun Mar 13 14:17:02 2011"
"843","386","QVR386G","174.18.215.122","meta","sex","none","Sun Mar 13 14:17:02 2011"
"844","386","QVR386G","174.18.215.122","meta","place","USA","Sun Mar 13 14:17:02 2011"
"845","386","QVR386G","174.18.215.122","meta","soundlike","East Coast","Sun Mar 13 14:17:02 2011"
"846","386","QVR386G","174.18.215.122","meta","lang","None","Sun Mar 13 14:17:02 2011"
"847","386","QVR386G","174.18.215.122","meta","sugg",,"Sun Mar 13 14:17:02 2011"
"848","388","QAT388T","65.32.184.156","meta","year",,"Sun Mar 13 14:26:06 2011"
"849","388","QAT388T","65.32.184.156","meta","sex","female","Sun Mar 13 14:26:06 2011"
"850","388","QAT388T","65.32.184.156","meta","place","USA","Sun Mar 13 14:26:06 2011"
"851","388","QAT388T","65.32.184.156","meta","soundlike","Philippines","Sun Mar 13 14:26:06 2011"
"852","388","QAT388T","65.32.184.156","meta","lang","Tagalog","Sun Mar 13 14:26:06 2011"
"853","388","QAT388T","65.32.184.156","meta","sugg",,"Sun Mar 13 14:26:06 2011"
"854","390","QDO390I","38.104.98.238","meta","year",,"Sun Mar 13 14:37:24 2011"
"855","390","QDO390I","38.104.98.238","meta","sex","female","Sun Mar 13 14:37:24 2011"
"856","390","QDO390I","38.104.98.238","meta","place","USA","Sun Mar 13 14:37:24 2011"
"857","390","QDO390I","38.104.98.238","meta","soundlike","Chicago","Sun Mar 13 14:37:24 2011"
"858","390","QDO390I","38.104.98.238","meta","lang","none","Sun Mar 13 14:37:24 2011"
"859","390","QDO390I","38.104.98.238","meta","sugg",,"Sun Mar 13 14:37:24 2011"
"860","392","QGY392Q","67.240.118.71","meta","year","1956","Sun Mar 13 14:53:47 2011"
"861","392","QGY392Q","67.240.118.71","meta","sex","female","Sun Mar 13 14:53:47 2011"
"862","392","QGY392Q","67.240.118.71","meta","place","USA","Sun Mar 13 14:53:47 2011"
"863","392","QGY392Q","67.240.118.71","meta","soundlike","New York","Sun Mar 13 14:53:47 2011"
